category_name,brand_name,waves,mean_p,obs_var,noise_var,signal_var,reliability,max_attainable_r
Online Outlet Retailer,The DOM,13,0.02983656393976923,1.281628283078307e-4,1.1279664200006854e-4,1.5366186307762147e-5,0.11989581152855443,0.3462597457524545
Online Outlet Retailer,The Iconic,13,0.40220386215846154,0.001520602351449614,9.137530666259527e-4,6.068492848236613e-4,0.3990847996816146,0.6317315883202411
Outdoor Apparel,Country Road,28,0.26405784255375,0.047080676761595296,6.368970017145763e-4,0.04644377975988072,0.9864722207597044,0.9932130792331042
Outdoor Apparel,Deus Ex Machina,28,0.022859429776785713,4.3422223970546116e-4,9.335600359125466e-5,3.4086623611420653e-4,0.7850040945517225,0.8860045680196702
Outdoor Apparel,Gazman,28,0.08826683100539286,0.005572115938927114,3.2111751736615864e-4,0.005250998421560955,0.9423706324696488,0.9707577619929952
Outdoor Apparel,Glue Store,28,0.10836335204935714,6.918899613323561e-4,4.109040567710298e-4,2.8098590456132627e-4,0.4061135733494939,0.6372704083428744
Outdoor Apparel,Helly Hansen,28,0,0,0,0,NA,NA
Outdoor Apparel,Paddy Pallin,28,0.10221067378214285,3.9835959291724014e-4,3.9405422731687937e-4,4.30536560036077e-6,0.01080773672056447,0.10396026510433912
Outdoor Apparel,R.M.Williams,28,0.40176295957028574,0.0018232857746668747,0.001025388785626251,7.978969890406237e-4,0.4376148819492678,0.661524664656782
Outdoor Apparel,Rodd & Gunn,28,0.12566004099882144,4.152061012465732e-4,4.7295089158386276e-4,0,0,0
Outdoor Apparel,Superdry,28,0.10108545431721429,0.007525395153336993,3.5827793533076813e-4,0.007167117218006225,0.9523908142987154,0.9759051256647417
Outdoor Apparel,Surf Dive 'n Ski,28,0.2452612813605357,0.0025865492229002725,7.880909177553138e-4,0.0017984583051449587,0.6953118422112861,0.833853609581014
Outdoor Apparel,Swanndri,28,0.031050477844107142,1.0182920000871062e-4,1.29826189202982e-4,0,0,0
Outdoor Apparel,Thomas Cook,28,0.048586221669964284,0.0017114848362469268,1.9065708808842647e-4,0.0015208277481585004,0.8886013571078353,0.9426565424945796
Packaged Snacks,Arnott’s,20,0.7191335298929,0.001623615589291844,7.697358755229408e-4,8.538797137689031e-4,0.5259124877837194,0.7251982403341305
Packaged Snacks,Cadbury,20,0.73607341992755,6.630013046519887e-4,7.446846972640446e-4,0,0,0
Packaged Snacks,Carman's,20,0.3059117284113,5.180264179061856e-4,8.171543545876381e-4,0,0,0
Packaged Snacks,Doritos,20,0.57144578765315,0.0013942245841253949,9.400008833024178e-4,4.5422370082297703e-4,0.32578947896540944,0.5707797114171188
Packaged Snacks,Olina's Bakehouse,20,0.0790485419846,2.2356352963714046e-4,2.791876547296689e-4,0,0,0
Packaged Snacks,Oreo,20,0.4652606182725,0.0012620172353876784,9.544726862214967e-4,3.075445491661817e-4,0.24369282807116913,0.4936525377947217
Packaged Snacks,Red Rock Deli,20,0.5784607725271,0.0012222193958620641,9.35770182110667e-4,2.8644921375139715e-4,0.23436808049454724,0.4841157717886779
Packaged Snacks,Ritz,20,0.4881448027309,9.487799575251238e-4,9.599429101084729e-4,0,0,0
Packaged Snacks,Sakata,20,0.4052767637304,0.0016335256054926188,9.234969262124923e-4,7.100286792801264e-4,0.4346602691091607,0.6592876982844141
Packaged Snacks,Smith's,20,0.7198692177606,0.001694952421281198,7.69850241270128e-4,9.251021800110701e-4,0.5457983176376091,0.7387816440854558
Retail Establishments,Birkenhead Point,16,0.0930977518990625,2.4792764597246486e-4,2.765483971722345e-4,0,0,0
Retail Establishments,Chadstone,16,0.172744792552625,6.004974284806362e-4,4.668587692582804e-4,1.3363865922235585e-4,0.22254659701122298,0.4717484467501965
Retail Establishments,DFO,16,0.48490727108924997,0.001264024258155765,8.164800774213654e-4,4.475441807343997e-4,0.3540629682118403,0.5950319052049565
Retail Establishments,Harbour Town,16,0.207583460787625,5.765546193189029e-4,5.39905559247369e-4,3.664906007153383e-5,0.06356563427560115,0.252122260571337
Retail Establishments,Myer,16,0.6272559672020624,9.332480704382904e-4,7.644760234009488e-4,1.6877204703734166e-4,0.18084371388850512,0.4252572326116337
Retail Establishments,The DOM,16,0.014525013499625,4.2111301138539476e-5,4.732876202651041e-5,0,0,0
Retail Establishments,The Iconic,16,0.2625237470671875,9.6492319396252e-4,6.319103325826362e-4,3.330128613798838e-4,0.345118516648299,0.5874678856314607
Retail Establishments,Westfield,16,0.7243717299599375,5.061101425527647e-4,6.548463208875159e-4,0,0,0
Reusable Bottles,Decor,19,0.3907372780629474,9.447657678017942e-4,8.781834672018462e-4,6.658230059994807e-5,0.07047492920373953,0.2654711457084169
Reusable Bottles,Fressko,19,0.027717039983789472,1.372814322394775e-4,9.736647738328228e-5,3.991495485619522e-5,0.2907527566187281,0.5392149447286565
Reusable Bottles,Hydro Flask,19,0.11438802343221052,6.087992731849484e-4,3.773279784002375e-4,2.3147129478471093e-4,0.38020954521473577,0.616611340485022
Reusable Bottles,Owala,13,0.046095073179307694,1.9173003733784994e-4,1.8370695059557587e-4,8.023086742274077e-6,0.04184574756086076,0.20456233172522442
Reusable Bottles,Smash,19,0.1999234332762105,7.619895669784621e-4,5.901590023949142e-4,1.7183056458354798e-4,0.22550251608419308,0.47487105205960184
Reusable Bottles,Stanley,19,0.18400587032921054,0.0016054835337776584,5.691906274926091e-4,0.0010362929062850492,0.6454709029912507,0.8034120381169619
Reusable Bottles,Waterdrop,19,0.012857363305947368,3.1410324399341703e-4,5.218642180970084e-5,2.619168221837162e-4,0.8338558330496116,0.9131570692107748
Reusable Bottles,Yeti,19,0.2790337495781579,0.002232807853551347,7.514039017210916e-4,0.0014814039518302555,0.6634713101147681,0.8145374823264846
Reusable Bottles,frank green,19,0.22501861850794738,7.516124474127252e-4,6.550416084290943e-4,9.657083898363087e-5,0.12848488515066053,0.3584478834512216
Skincare,Avène,42,0.33431379004640477,0.001047676201254146,0.0010094819708236274,3.819423043051849e-5,0.036456140155514814,0.19093491078248317
Skincare,Dr Dennis Gross,42,0.09708965052509523,3.769972155994729e-4,4.083063709517455e-4,0,0,0
Skincare,Go-To,42,0.08854421570414285,4.4441874335902275e-4,3.7079564434717825e-4,7.36230990118445e-5,0.16566155256050538,0.4070154205438725
Skincare,La Roche-Posay,42,0.3341042423040238,0.0021161878835711857,0.0010047830887642435,0.0011114047948069421,0.5251919281058278,0.7247012681828477
Skincare,QR8 Mediskin,42,0.06279544438680952,1.719523327570159e-4,2.694790789901194e-4,0,0,0
Skincare,SkinCeuticals,42,0.16967614293445238,7.668865581409895e-4,6.414322798245723e-4,1.2545427831641722e-4,0.16358909539441016,0.40446148814740096
Skincare,Software,42,0.06830391291878571,3.229613893030625e-4,2.9771926857969136e-4,2.524212072337116e-5,0.07815832343873248,0.27956810161163326
Skincare,The Secret Skincare,42,0.08882663404897619,3.797825067516322e-4,3.7035208068693945e-4,9.430426064692746e-6,0.02483112280592744,0.15757894150528948
Skincare,Tommi,42,0.05728722284554762,1.9259857776296203e-4,2.4877171248440205e-4,0,0,0
Skincare (Female Only),Aesop,28,0.02998532993417857,0.004329230007618798,1.2490758383354718e-4,0.004204322423785251,0.9711478522476911,0.9854683415755633
Skincare (Female Only),Avène,28,0.23386369458857142,4.6902095043639024e-4,8.652682770853474e-4,0,0,0
Skincare (Female Only),Bangn Body,28,0.036907137113214285,2.425082645265271e-4,1.7139924329677864e-4,7.110902122974845e-5,0.29322308404037956,0.5415007701198398
Skincare (Female Only),Benzac,28,0.048160695337035715,4.620459632393114e-4,2.2498130245454502e-4,2.370646607847664e-4,0.5130759267384433,0.716293184902972
Skincare (Female Only),Bondi Sands,28,0.20205459653985713,0.0013813325051223494,7.741453632417933e-4,6.071871418805562e-4,0.439566244643447,0.6629979220506252
Skincare (Female Only),Boost Lab,13,0.03671930316969231,2.7705418374744136e-4,1.7525610944059503e-4,1.0179807430684632e-4,0.36743020058359416,0.606160210326935
Skincare (Female Only),CeraVe,28,0.32134129435610714,0.003418725095784616,0.0010524915116329752,0.002366233584151641,0.6921391799151307,0.8319490248297252
Skincare (Female Only),Drunk Elephant,23,0.102049229352,6.175381961278331e-4,4.605654557351371e-4,1.56972740392696e-4,0.254191143765627,0.5041737237953074
Skincare (Female Only),Frank Body,28,0.083622869102642855,6.629573949388901e-4,3.6829342741130655e-4,2.9466396752758357e-4,0.44446893537516846,0.6666850346116736
Skincare (Female Only),Go-To,26,0.051632218279153846,2.0507878406722708e-4,2.4086836265367235e-4,0,0,0
Skincare (Female Only),Kiehl's,28,0.08215776281271428,0.0019407447142260595,3.739209788258154e-4,0.0015668237354002441,0.8073311878244999,0.8985161032638758
Skincare (Female Only),La Roche-Posay,26,0.29316887406969233,0.002064113987594692,0.001014429538507851,0.001049684449086841,0.5085399621316632,0.713119879215033
Skincare (Female Only),MCoBeauty,28,0.1504272511055357,0.0020462642380368076,6.206934615320453e-4,0.0014255707765047623,0.696669936367778,0.8346675603902298
Skincare (Female Only),Mecca,28,0,0,0,0,NA,NA
Skincare (Female Only),Mecca Cosmetica,21,0.21644545213133334,9.254213326800533e-4,8.484542786919703e-4,7.696705398808294e-5,0.0831697425487087,0.2883916478483881
Skincare (Female Only),Paula's Choice,23,0.07113449917369566,2.507134506482109e-4,3.3333842928158584e-4,0,0,0
Skincare (Female Only),Revolution,28,0.06588394368235714,2.7952522381435006e-4,2.993435578765285e-4,0,0,0
Skincare (Female Only),Soap & Glory,28,0.02458848610382143,1.4441933919483516e-4,1.1703504371638727e-4,2.7384295478447883e-5,0.18961654049326396,0.4354498139777579
Skincare (Female Only),Software,28,0.023409282572357144,1.895675797375974e-4,1.1076526502501863e-4,7.880231471257876e-5,0.41569510367573526,0.6447442156977721
Skincare (Female Only),Sol de Janeiro,28,0.05900066817946428,6.035057658559822e-4,2.71062864857637e-4,3.3244290099834523e-4,0.5508528995192364,0.7421946506943017
Skincare (Female Only),Sukin,28,0.3998596428327143,0.01429670200522332,0.001109988179657394,0.013186713825565926,0.9223605430642775,0.9603960344900834
Skincare (Female Only),The Body Shop,28,0.250037245082,0.037152201123152734,7.618805783168084e-4,0.03639032054483592,0.9794929895057546,0.9896933815610542
Skincare (Female Only),The Inkey List,28,0.024718924268107144,5.225385295331921e-5,1.1692796925415853e-4,0,0,0
Skincare (Female Only),The Ordinary,26,0.2424430769081154,0.0011306885323274676,8.965067834241278e-4,2.3418174890333981e-4,0.2071142867446334,0.4550981067249493
Skincare (Female Only),Ultra Violette,23,0.04648595846456522,2.8354755553219776e-4,2.2482576634972178e-4,5.872178918247598e-5,0.2070967921845051,0.4550788856720394
Skincare (Female Only),alya skin.,28,0.03312196602607143,2.1666418783696957e-4,1.5295026837261122e-4,6.371391946435835e-5,0.29406760803636045,0.5422800088850412
Skincare (Female Only),endota,28,0.017789822022178572,0.0015704699187033204,7.989852063442499e-5,0.0014905713980688953,0.9491244501515863,0.9742301833507245
Skincare (Female Only),tbh Skincare,28,0.021330778742892856,2.1318270095173827e-4,1.0307182323771282e-4,1.1011087771402544e-4,0.5165094410683589,0.718685912668642
Social Media Platforms,Bluesky,2,0.0301892777675,6.676751190054235e-5,1.304439188030934e-4,0,0,0
Social Media Platforms,Facebook,20,0.76245287348225,9.147169044171575e-4,6.875843874673161e-4,2.2713251694984134e-4,0.24830908432217771,0.4983062154159606
Social Media Platforms,Instagram,20,0.56129297697355,0.001702604038731745,9.279960908978665e-4,7.746079478338784e-4,0.45495483988800894,0.674503402428786
Social Media Platforms,Pinterest,20,0.1996099303313,0.018654068522041312,5.903086280946217e-4,0.01806375989394669,0.9683549662425049,0.9840502864399283
Social Media Platforms,RedNote,2,0.0411695580895,2.934313443666578e-7,1.751315546169699e-4,0,0,0
Social Media Platforms,Reddit,20,0.18920357303715,8.511244465057656e-4,5.75738784539055e-4,2.7538566196671057e-4,0.3235551077134348,0.5688190465459423
Social Media Platforms,Snapchat,20,0.2589026594861,0.0014088370538125246,7.188929809600761e-4,6.899440728524484e-4,0.4897259558764132,0.6998042268209111
Social Media Platforms,Threads,20,0.07011546371935,2.5465051629966e-4,2.443084981272178e-4,1.034201817244222e-5,0.040612594557916576,0.20152566724344712
Social Media Platforms,TikTok,20,0.33338127625455,0.002046581171573441,8.347561863323029e-4,0.001211824985241138,0.5921216329325798,0.7694944008455031
Social Media Platforms,Twitch,20,0.04636958286645,0.0011478857114786724,1.7988355642309308e-4,9.680021550555793e-4,0.843291405560426,0.9183089924205392
Social Media Platforms,Twitter,20,0.1623308531803,9.737402342478836e-4,5.034651730537869e-4,4.702750611940967e-4,0.4829574096394783,0.6949513721401508
Social Media Platforms,X,20,0.16478815644795,4.8514851080223766e-4,5.235580530114498e-4,0,0,0
Streetwear,Culture Kings,24,0.203861506166375,7.399599488387176e-4,6.401532814857535e-4,9.980666735296404e-5,0.13488117500088914,0.3672617254777431
Streetwear,Foot Locker,24,0.51596217435125,0.001963341271840828,9.871803289319048e-4,9.761609429089233e-4,0.49719371609484636,0.7051196466521454
Streetwear,General Pants Co.,14,0.2874316667400714,9.916023006543938e-4,9.153503226519142e-4,7.625197800247962e-5,0.07689774212116915,0.2773044213877037
Streetwear,JD Sports,24,0.30519383758520835,6.949033099066868e-4,8.437232238124862e-4,0,0,0
Streetwear,PUSHAS,24,0.028433094151916666,2.1553676860634502e-4,1.0945467258963324e-4,1.0608209601671178e-4,0.492176331224764,0.7015528000263159
Streetwear,Stateside Sports,24,0.027489343464833334,1.3546691431365218e-4,1.0538476492952157e-4,3.008214938413061e-5,0.22206270465775987,0.4712352964897259
Streetwear,Urban Wear,24,0.06656828166333334,3.753982041224214e-4,2.4092860649755236e-4,1.3446959762486907e-4,0.3582052235418182,0.5985024841567645
Sugar confectionery,Allens,27,0.6899662705875185,0.0010545418698000952,9.314588450605558e-4,1.2308302473953937e-4,0.11671705815044751,0.3416387831474166
Sugar confectionery,Darrell Lea,31,0.5135462582823871,0.0017645343789259621,0.0010637560199873877,7.007783589385744e-4,0.3971463335076104,0.6301954724588319
Sugar confectionery,Double ‘D’,23,0.10388986505978261,2.0110626518195798e-4,4.127537356597721e-4,0,0,0
Sugar confectionery,FUNDAY,23,0.03633848530252174,3.0188299691611206e-4,1.5420070400892134e-4,1.4768229290719072e-4,0.48920374587452836,0.6994310158082271
Sugar confectionery,Haribo,31,0.3206716464716129,6.338702018602024e-4,9.3136511016591e-4,0,0,0
Sugar confectionery,Health Lab,2,0.024969411027000003,1.2915338477061306e-4,1.1541396419428788e-4,1.3739420576325189e-5,0.10638064655237274,0.3261604613566346
Sugar confectionery,Life Savers,31,0.43780897407458064,0.0014839468606399823,0.001048967011492536,4.349798491474464e-4,0.2931236021213404,0.5414089047303714
Sugar confectionery,Pascall,31,0.3192009656002258,0.037406711874227214,8.030940114209236e-4,0.03660361786280629,0.9785307510020883,0.98920713250668
Sugar confectionery,Skittles,31,0.4460221087423548,9.980541353087717e-4,0.0010551092802345277,0,0,0
Sugar confectionery,Sour Patch,27,0.3140088462094074,6.509423214678511e-4,9.38891608384481e-4,0,0,0
Sugar confectionery,The Natural Confectionery Co.,27,0.6213098849807778,0.0018623727367069797,0.0010211227502126133,8.412499864943663e-4,0.4517087100307602,0.672092783796077
Sugar confectionery,Well Naturally,21,0.059473987379000004,6.409004044527044e-4,2.454766281638398e-4,3.954237762888646e-4,0.6169816301279072,0.7854817821744227
Yoghurt,Activia,24,0.15407775569541668,0.005684915411893996,5.087144478453659e-4,0.00517620096404863,0.910515036550758,0.9542091157344694
Yoghurt,Chobani,24,0.4365808115663333,0.0025355362594725907,9.191210806564903e-4,0.0016164151788161003,0.6375042647397698,0.798438641812738
Yoghurt,Chobani Fit,24,0.10465792018775,0.0026517455380904802,3.735114897874367e-4,0.0022782340483030435,0.8591450482626617,0.926900775845323
Yoghurt,Cocobella,24,0.14126558116183333,5.405633501251326e-4,4.577625520352339e-4,8.280079808989875e-5,0.15317501282824955,0.39137579489315577
Yoghurt,Coyo,24,0.06653175833445833,2.472149264703881e-4,2.32657527051186e-4,1.4557399419202089e-5,0.05888560058668547,0.24266355430242398
Yoghurt,Dairy Farmers,24,0.30776563256879164,0.059954901757946766,6.801870249784723e-4,0.059274714732968296,0.9886550222744996,0.9943113306578074
Yoghurt,Danone,24,0.184341413903875,0.0034468635559699607,5.59223242681324e-4,0.0028876403132886367,0.8377588106982795,0.9152916533533338
Yoghurt,Gippsland Dairy,24,0.42777077661516666,0.002473422924105676,9.138443919808919e-4,0.0015595785321247842,0.6305345183491765,0.7940620368391732
Yoghurt,Nakula,24,0.033530901971583336,1.4863231157254475e-4,1.1793817618593853e-4,3.0694135386606224e-5,0.20651051619839048,0.4544342814955651
Yoghurt,Tamar Valley,24,0.258587663139625,0.04302806239493357,6.582169867951205e-4,0.04236984540813845,0.9847026115014507,0.992321828592645
Yoghurt,Ultimate,24,0.057822726898166664,0.0023411085962547905,2.277647346749604e-4,0.00211334386157983,0.9027107349743071,0.9501109066705355
Yoghurt,Vaalia,24,0.2516832734840833,0.015189266380956405,7.106206992299693e-4,0.014478645681726436,0.9532156009772195,0.9763276094514687
Yoghurt,Vitasoy,24,0.09932151026075,5.161907509570378e-4,3.257836822219861e-4,1.904070687350517e-4,0.36886958625668814,0.6073463478581954
Yoghurt,Yakult,24,0.21536592152929165,0.011552817623145075,6.457757288961468e-4,0.01090704189424893,0.9441023177235665,0.9716492771178119
Yoghurt,YoPro,24,0.19437248739670834,9.310530494101368e-4,5.772728340024294e-4,3.5378021540770745e-4,0.3799785797724875,0.6164240259533104
Yoghurt,five:am organic,24,0.11017020841587499,0.0011676680246554124,3.675516785940735e-4,8.001163460613389e-4,0.6852258768475391,0.8277837138090717
