category_name,brand_name,sos,soc,soa,sop,consideration,awareness,conversion,waves
Body Care,Freshwater Farm,0.007428296446369043,0.011880872751533158,0.014861396909336362,0.0071764155612947305,0.02424968244285,0.0468258595506,0.5110231568469745,20
Body Care,Glow Lab,0.04434894951880288,0.06333078567170625,0.0795741235314312,0.027431523573465812,0.12770760056765,0.2498438845858,0.509641683791221,20
Body Care,My Soda,0.05649651553342707,0.017913034101509243,0.022196080195678664,0.009367274028029672,0.03618080107705,0.0699086582561,0.5257833217081966,20
Body Care,Palmolive,0.15379039771313158,0.2652167669271616,0.2591922698967546,0.2732469367604029,0.5324788988026,0.81094278617395,0.6560854406342522,20
Body Care,Sukin,0.24550302467757196,0.17721929373895837,0.18836734116412943,0.14344507494518438,0.35566482885845,0.5899394647589999,0.6033964964456936,20
Body Care,Sundae Body,0.01018091054406289,0.03040868435408647,0.03699714308520166,0.018228444531692877,0.06346902186377777,0.1223756387838889,0.5171610858758053,9
Body Care,Thankyou,0.04335289748466434,0.0813806921314901,0.08330018915932269,0.04075588078897871,0.16375669171025,0.26151258282115,0.6273811805431371,20
Breakfast or Health Foods,Brookfarm,0.027102195861883966,0.03058738751391915,0.042084445137768066,0.015153516704969235,0.0416252119525,0.090441826938575,0.4786736900084656,40
Breakfast or Health Foods,Carman's,0.0046556085774620325,0.2229882527178374,0.23967893419446096,0.18221344721668664,0.299715659400825,0.513570331253625,0.5839836979478946,40
Breakfast or Health Foods,Farmer Jo,0.007127095669435641,0.026730586431923567,0.03566604559123283,0.013908855773938468,0.03691153431685,0.076902387120225,0.5700239885167453,40
Breakfast or Health Foods,Hubbards,0.0061918872453822285,0.02632657733758766,0.03831071684831528,0.014455226055312805,0.036008657650675,0.0824854779168,0.4494264505866467,40
Breakfast or Health Foods,Irrewarra,0.01678610421944873,0.014155221980672525,0.013084841852301741,0.00771849032631578,0.019554753507025,0.02807748258565,0.8451858689085642,40
Breakfast or Health Foods,Jordans,0.010264783265126028,0.10803328550641904,0.11987579218720835,0.06917089327313904,0.145734629005875,0.25664357057480003,0.5686286040139947,40
